"id";"fr";"en";"EN";"d";"D";"i";"I";"e";"E"
"txt_0377";"Si vous souhaitez effectuer des modifications sur une photo, dupliquez-la avant pour conserver l'original.";"If you want to make changes to a photo, duplicate it first to preserve the original.";"";"Avant de modifier une photo de patient, pensez à la dupliquer (c'est-à-dire en faire une copie). C'est comme faire une photocopie d'un document important avant de l'annoter : vous gardez toujours l'original intact au cas où vous voudriez revenir en arrière. Ne vous inquiétez pas, cette précaution simple vous évitera de perdre la photo originale si les modifications ne vous conviennent pas.";"";"Avant toute modification d'image, dupliquez systématiquement la photo pour préserver l'original intouché. Cette pratique vous permet de :

• Conserver une version de référence pour comparaisons ultérieures
• Revenir facilement à l'état initial en cas d'erreur de manipulation
• Créer plusieurs variantes d'une même photo (différents réglages de luminosité, contraste, etc.)

**Raccourci :** Utilisez Ctrl+D pour dupliquer rapidement une photo sélectionnée.

**Cas particulier :** Pour les photos de série (avant/pendant/après traitement), créez un dossier spécifique ""Versions de travail"" pour éviter la confusion dans le dossier patient.";"";"Dupliquez systématiquement les images avant édition pour préserver les données EXIF et métadonnées originales. Utilisez Ctrl+D ou configurez la duplication automatique dans les préférences workflow. Pour les modifications par lot, activez le versioning automatique via l'API ou les scripts batch pour maintenir l'historique complet des modifications sans impact sur l'espace disque grâce à la compression différentielle.";""
"txt_0378";"ℹ️ Prérequis";"ℹ️ Prerequisites";"";"[=]";"";"[X]";"";"[X]";""
"txt_0379";"Pour que les présentations fonctionnent correctement, vos photos doivent avoir les bons mots-clés associés.";"For presentations to work properly, your photos need to have the right keywords associated with them.";"";"Pour que vos présentations s'affichent correctement, pensez aux mots-clés comme à des étiquettes que vous colleriez sur vos photos dans un album. Chaque photo de patient doit avoir la bonne étiquette (par exemple ""avant traitement"" ou ""sourire de face"") pour que le logiciel puisse automatiquement choisir les bonnes images à montrer. Ne vous inquiétez pas, c'est comme organiser un classeur : une fois que vos photos sont bien étiquetées, tout fonctionne tout seul !";"";"Pour optimiser vos présentations, assurez-vous que vos photos disposent des mots-clés appropriés :

• **Contrôle rapide** : Utilisez la vue galerie pour identifier rapidement les photos sans mots-clés (généralement affichées avec un indicateur visuel)

• **Attribution en lot** : Sélectionnez plusieurs photos similaires (Ctrl+clic) pour leur attribuer les mêmes mots-clés simultanément

• **Cas particuliers** : Les photos importées depuis certains appareils peuvent perdre leurs métadonnées - vérifiez systématiquement après import

• **Raccourci efficace** : Configurez des modèles de mots-clés personnalisés pour vos types de cas les plus fréquents (Classe II, extraction, etc.)

Une indexation rigoureuse vous fera gagner un temps considérable lors de la création de présentations complexes.";"";"Pour garantir le bon fonctionnement des présentations, configurez les mots-clés EXIF/IPTC via les templates de métadonnées. Utilisez les champs personnalisés dans le fichier de configuration pour automatiser l'assignation par règles de nomenclature ou via l'API REST. Optimisez le workflow avec des scripts de batch processing pour l'indexation automatique basée sur les critères anatomiques et temporels.";""
"txt_0380";"Pensez toujours à enregistrer votre bureau après modifications : <strong>Bureaux → Enregistrer le bureau courant</strong>";"Always remember to save your desktop after making changes: <strong>Desktops → Save current desktop</strong>.";"";"Ne vous inquiétez pas, c'est simple ! Chaque fois que vous modifiez l'arrangement de vos fenêtres ou de vos outils à l'écran (comme déplacer une photo ou changer la taille d'une zone), pensez à sauvegarder votre travail. C'est comme prendre une photo de votre bureau pour le retrouver exactement comme vous l'aimez la prochaine fois. Pour cela, allez dans le menu **Bureaux** puis cliquez sur **Enregistrer le bureau courant**. Cette étape importante vous évitera de perdre votre organisation personnalisée.";"";"**Sauvegarde du bureau personnalisé :**
• **Raccourci rapide :** Ctrl+S après modification de votre disposition
• **Menu complet :** Bureaux → Enregistrer le bureau courant
• **Bonnes pratiques :** Sauvegardez immédiatement après chaque personnalisation pour éviter de perdre vos réglages en cas de fermeture inattendue
• **Astuce :** Créez plusieurs configurations de bureau selon vos activités (consultation, analyse, export) pour optimiser votre workflow";"";"Sauvegardez systématiquement les configurations de bureau via **Bureaux → Enregistrer le bureau courant** ou utilisez Ctrl+S. Les paramètres sont stockés dans le fichier workspace.xml. Configurez l'auto-sauvegarde dans Préférences → Système pour éviter les pertes de layout personnalisés lors de crashes système.";""
"txt_0381";"Pour quitter le diaporama, appuyez sur la touche <kbd>Échap</kbd> de votre clavier.";"To exit the slideshow, press the <kbd>Escape</kbd> key on your keyboard.";"";"[=]";"";"[X]";"";"[X]";""
"txt_0382";"Pour quitter le comparateur, appuyez sur <kbd>Échap</kbd>.";"To exit the comparator, press <kbd>Escape</kbd>.";"";"[=]";"";"[X]";"";"[X]";""
"txt_0383";"Les photos doivent être bien identifiées (mots-clés) pour que les champs de fusion fonctionnent correctement.";"Photos must be clearly identified (keywords) for the merge fields to work properly.";"";"Pour que le logiciel puisse automatiquement insérer vos photos dans vos documents (comme vos rapports ou courriers), il faut d'abord ""étiqueter"" chaque photo avec des mots-clés. C'est comme mettre des étiquettes sur vos photos dans un album : ""photo de face"", ""sourire"", ""profil droit"", etc. Ces étiquettes permettent au logiciel de savoir quelle photo utiliser au bon endroit dans vos documents. Ne vous inquiétez pas, c'est plus simple qu'il n'y paraît : il suffit de donner un nom précis à chaque photo quand vous l'enregistrez.";"";"Pour optimiser les champs de fusion, assurez-vous que vos photos incluent des mots-clés précis et cohérents. Utilisez une nomenclature standardisée (ex: ""intraoral_frontal"", ""profile_droit"") plutôt que des termes génériques. 

**Points clés :**
• Les mots-clés doivent correspondre exactement aux variables de vos modèles de rapport
• Évitez les espaces et caractères spéciaux dans les mots-clés
• En cas d'échec de fusion, vérifiez d'abord la correspondance mot-clé/champ avant les autres paramètres

**Astuce :** Créez des modèles de mots-clés réutilisables pour maintenir la cohérence entre patients et accélérer le processus d'identification.";"";"Les photos nécessitent un système de métadonnées structurées (tags EXIF personnalisés, nomenclature standardisée) pour assurer la correspondance automatique avec les champs de fusion dans les templates. Configurez les règles d'identification dans kitview.config pour automatiser l'attribution des mots-clés selon les critères de capture (vue, phase de traitement, type d'appareil). L'API permet l'injection batch de métadonnées via scripts personnalisés.";""
"txt_0384";"Pensez à enregistrer votre présentation PowerPoint après les modifications.";"Remember to save your PowerPoint presentation after making any changes.";"";"N'oubliez pas de sauvegarder votre présentation PowerPoint une fois que vous avez terminé vos changements. C'est comme fermer un classeur après y avoir ajouté des documents - cela évite de perdre votre travail. Pour cela, cliquez simplement sur ""Enregistrer"" dans le menu ou utilisez les touches Ctrl+S. Ne vous inquiétez pas, c'est un réflexe simple à prendre !";"";"[X]";"";"[X]";""
"txt_0385";"💡 Astuce";"💡 Tip";"";"[X]";"";"[X]";"";"[X]";""
"txt_0386";"Pensez à revenir à votre base complète après une recherche : retournez dans les filtres de population, cliquez sur l'onglet « Tous » puis « Rafraîchir ».";"Remember to return to your complete database after a search: go back to the population filters, click on the ""All"" tab and then ""Refresh"".";"";"Après avoir fait une recherche, n'oubliez pas de revenir à votre liste complète de patients (c'est comme revenir à votre carnet d'adresses complet après avoir cherché un nom spécifique). Voici comment faire en 3 étapes simples :

1. Cliquez sur ""Filtres de population"" (c'est l'endroit où vous choisissez quels patients voir)
2. Cliquez sur l'onglet ""Tous"" (pour voir tous vos patients)
3. Cliquez sur ""Rafraîchir"" (pour mettre à jour l'affichage)

Ne vous inquiétez pas, c'est une manipulation simple que vous ferez automatiquement avec l'habitude !";"";"Après une recherche filtrée, restaurez rapidement votre vue complète :
• **Raccourci recommandé** : Filtres de population > onglet ""Tous"" > ""Rafraîchir""
• **Cas particulier** : Si vous travaillez régulièrement avec les mêmes sous-ensembles de patients, sauvegardez vos filtres personnalisés avant de revenir à la base complète
• **Conseil d'efficacité** : Utilisez Ctrl+R comme alternative rapide au bouton ""Rafraîchir"" dans la plupart des vues";"";"Pour revenir à la base complète post-recherche : Filtres de population > onglet ""Tous"" > ""Rafraîchir"", ou raccourci Ctrl+R. Automatisable via script avec resetPopulationFilter() dans l'API. Alternative : modifier directement le paramètre view_filter=""all"" dans kitview.config pour définir la vue par défaut.";""
"txt_0387";"💡 Rappel";"💡 Reminder";"";"[=]";"";"[X]";"";"[X]";""
"txt_0388";"N'oubliez pas de revenir à votre base complète après la recherche : onglet « Tous » puis « Rafraîchir ».";"Don't forget to return to your complete database after the search: ""All"" tab, then ""Refresh"".";"";"Après avoir fait votre recherche, n'oubliez pas cette étape importante : vous devez revenir voir tous vos patients. C'est comme fermer un livre pour retourner à la bibliothèque complète ! Voici comment faire pas à pas : 1) Cliquez sur l'onglet « Tous » (cela vous montre à nouveau tous vos dossiers patients) 2) Puis cliquez sur « Rafraîchir » (cela met à jour votre liste). Ne vous inquiétez pas si vous oubliez cette étape, vos données ne sont pas perdues, mais cela vous évitera de rester ""bloqué"" sur votre recherche précédente.";"";"**Retour à la base complète post-recherche :**
• **Méthode standard :** Onglet « Tous » → « Rafraîchir »
• **Raccourci efficace :** Ctrl+R pour rafraîchir directement
• **Astuce :** Activez le rafraîchissement automatique dans les préférences pour éviter cette étape répétitive
• **Cas particulier :** Si vous travaillez sur des dossiers volumineux, le rafraîchissement peut prendre quelques secondes - un indicateur de progression s'affiche en bas à droite";"";"Retour à la base complète post-recherche : onglet ""Tous"" > ""Rafraîchir"" (ou Ctrl+R). Alternative : réinitialisation automatique via config/auto_refresh=true dans kitview.conf pour éviter les vues filtrées résiduelles.";""
"txt_0389";"ℹ️ Note";"ℹ️ Note";"";"[X]";"";"[X]";"";"[X]";""
"txt_0390";"Les deux conditions sont combinées avec un ET logique : les photos affichées sont à la fois antérieures à la date de fin ET postérieures à la date de début.";"The two conditions are combined with a logical AND: the photos displayed are both before the end date AND after the start date.";"";"Quand vous utilisez les deux dates (début et fin), c'est comme si vous demandiez à Kitview de vous montrer seulement les photos prises pendant cette période précise. Par exemple, si vous choisissez du 1er janvier au 31 mars, le logiciel va chercher uniquement les photos prises APRÈS le 1er janvier ET AVANT le 31 mars. C'est comme feuilleter un album photo en ne regardant que les pages d'une période donnée !";"";"**Filtre par période : logique ET**

• Les deux dates fonctionnent ensemble : seules les photos prises ENTRE la date de début ET la date de fin sont affichées
• **Astuce pratique** : pour une recherche rapide sur un mois précis, définissez le 1er et le dernier jour du mois
• **Cas particulier** : si une seule date est renseignée, le filtre s'applique uniquement sur cette borne (avant OU après)
• **Optimisation** : utilisez Ctrl+D pour dupliquer rapidement une période de recherche fréquente";"";"Les deux conditions sont combinées avec un ET logique (opérateur AND) : les photos affichées respectent simultanément timestamp < date_fin ET timestamp > date_debut. Cette logique booléenne peut être inversée via les paramètres de requête avancés ou implémentée dans les scripts de filtrage automatisé pour les exports batch.";""
